,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
742,2014/8/28 10:57,32,2,4,NA,1,1,0,NA,5,1,2,1,3,2,2,1,4,3,1,1,1,2,2,2,1,NA
743,2014/8/28 11:02,39,2,45,NA,1,1,1,4,2,1,2,1,1,2,2,1,5,2,2,1,2,2,3,3,1,NA
744,2014/8/28 11:04,31,2,46,TX,1,2,1,4,3,1,2,3,3,2,1,1,3,1,2,2,3,1,3,1,1,NA
745,2014/8/28 11:04,36,2,46,OH,1,1,1,4,2,2,2,3,3,2,2,1,4,1,1,2,2,1,1,1,1,I am a 15 year vet of the industry and I get 2 weeks of combined sick and vacation time a year and I have children to fit into that too. I've had heart problems from the stress. Fuck everything about startup culture. 
746,2014/8/28 11:07,30,2,46,TX,2,1,1,4,3,2,2,2,2,1,1,1,1,2,2,2,2,2,3,1,1,NA
747,2014/8/28 11:09,28,2,8,NA,1,1,0,NA,5,1,2,3,2,2,1,3,5,2,2,2,3,1,1,3,1,NA
748,2014/8/28 11:10,32,2,24,NA,1,1,0,NA,5,1,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,Italians are somewhat behind for what concerns mental health care in the workplace.  Physical health care is very much accepted with a doctor that certifies your ailment.  Mental health is treated quite differently I believe because most people are willing to admit that physical ailments should be covered while mental ailments are almost considered non-existent in most respects.  
749,2014/8/28 11:14,35,2,46,CA,1,2,1,3,5,1,2,3,3,3,3,3,5,2,2,2,3,2,2,3,1,Since I am the CEO of my startup some of the would you feel comfortable and do you know the policy questions are interesting.  Of course I feel comfortable since no one can fire me and I know the policies because I chose them!However now I am curious if my employees know just how supportive the company would be of their mental health needs and this survey is making me realize that we probably haven't done a great job communicating that to everyone.  Thanks for doing this.
750,2014/8/28 11:15,19,2,8,NA,1,1,1,4,3,1,2,2,2,2,2,1,2,2,2,2,3,2,3,1,1,NA
751,2014/8/28 11:19,33,2,32,NA,1,2,0,NA,3,1,2,3,3,2,2,1,5,2,2,2,3,2,2,1,1,NA
752,2014/8/28 11:20,42,2,18,NA,1,1,0,NA,6,2,2,2,2,3,3,3,5,2,2,2,1,2,1,3,1,NA
753,2014/8/28 11:21,37,2,46,MI,1,2,1,4,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,NA
754,2014/8/28 11:21,40,2,44,NA,2,1,0,1,5,1,2,1,1,2,2,3,5,2,2,2,3,1,1,3,1,NA
755,2014/8/28 11:22,36,2,46,CA,1,1,0,1,6,1,2,3,3,3,3,3,5,2,2,2,3,2,2,3,1,NA
756,2014/8/28 11:26,29,1,46,OR,1,2,1,4,3,2,1,2,1,2,1,1,1,1,2,2,3,2,1,1,1,NA
757,2014/8/28 11:27,38,1,46,NC,1,2,1,4,3,1,1,3,2,2,1,1,1,1,2,1,1,2,2,1,1,I work for the state so the health plan is large and cumbersome.  I believe it covers most medical as a state benefit but I haven't seen any promotion of it.  And it's not really the same as a tech company where I am.  We are an IT department but hardly run like any tech company around.
758,2014/8/28 11:29,26,2,46,CA,1,2,1,4,6,1,2,3,1,3,1,1,2,3,1,1,1,2,1,2,1,NA
759,2014/8/28 11:32,34,2,18,NA,1,1,0,3,3,1,2,1,1,2,2,3,3,1,1,1,2,1,1,3,1,NA
760,2014/8/28 11:34,21,2,46,IL,1,1,1,2,6,1,1,1,3,2,2,2,1,3,2,2,2,2,3,2,2,I have Narcolepsy and have been fired from a job before for falling asleep standing up during a meeting. I was standing up in the back of the room so that i could pace and try to prevent myself from falling asleep. I still managed to fall asleep while standing and fell over against the wall. I was fired the next day. The worst part is this is a condition i had given months of notice about to my boss and i reminded her of it before the meeting. I worked at a hospital at the time. I would have thought that they would be more accommodating.
761,2014/8/28 11:36,31,2,8,NA,2,2,0,4,1,2,2,1,3,2,2,3,3,2,2,1,1,2,2,3,1,I feel like most of my answers were useless due to answering that I am self-employed early on. Since my employer is me... my employer does/doesn't offer mental health benefits or would I be comfortable bring it up with 'them' doesn't make sense...
762,2014/8/28 11:38,37,1,46,CA,1,2,1,3,3,1,1,3,3,3,3,1,1,1,1,3,2,2,1,3,1,NA
763,2014/8/28 11:40,37,2,22,NA,1,2,1,4,1,1,2,1,1,2,2,1,5,2,2,3,3,1,1,3,1,NA
764,2014/8/28 11:44,38,2,22,NA,1,2,1,4,1,1,2,1,1,2,2,2,4,3,3,1,1,2,2,2,1,NA
765,2014/8/28 11:47,27,1,46,CA,1,1,1,4,2,1,2,2,2,3,1,1,3,3,2,2,1,2,1,2,1,NA
766,2014/8/28 11:48,39,2,29,NA,2,1,0,NA,5,1,2,1,1,3,2,3,3,2,2,2,3,1,1,3,1,NA
767,2014/8/28 11:50,33,1,46,AZ,2,2,1,4,1,1,2,3,3,3,3,3,3,1,3,2,1,2,2,2,1,NA
768,2014/8/28 11:50,27,2,45,NA,1,1,0,1,3,1,2,2,2,2,1,1,3,2,2,2,1,3,3,1,1,NA
769,2014/8/28 11:54,36,1,46,CA,1,1,1,1,5,2,2,3,1,2,2,1,1,1,1,2,2,2,2,2,1,NA
770,2014/8/28 11:58,28,2,45,NA,1,1,0,1,3,1,2,2,2,2,2,1,3,2,2,2,3,1,3,1,1,NA
771,2014/8/28 11:59,39,2,45,NA,1,1,1,4,4,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,NA
772,2014/8/28 12:02,33,2,46,VA,2,2,1,4,1,2,2,1,3,2,2,3,5,1,1,3,3,2,2,3,1,My current work situation was constructed in part because of my mental health issues. One of the reasons I'm self employed is to give me the most flexibility for coping with my mental health issues.I have been removed from a client project in the past because of a mental health condition. This was while I was an employee for a large consulting company. 
773,2014/8/28 12:05,32,2,45,NA,1,1,0,NA,6,1,1,2,2,2,1,1,1,1,2,2,2,2,3,1,1,NA
774,2014/8/28 12:06,28,2,45,NA,1,1,0,NA,6,1,1,2,2,2,1,1,1,2,2,2,2,3,3,2,1,NA
775,2014/8/28 12:07,37,2,45,NA,1,2,1,3,5,1,2,1,1,2,2,3,3,3,2,2,3,2,1,2,2,Some of these questions are not really suitable for non US people.
776,2014/8/28 12:08,39,2,8,NA,1,1,1,4,2,1,1,3,3,3,3,3,5,3,2,2,3,2,1,2,2,NA
777,2014/8/28 12:09,43,2,46,VA,1,1,0,4,5,2,2,2,1,2,1,1,1,1,2,1,1,2,1,2,1,NA
778,2014/8/28 12:10,32,3,45,NA,1,1,1,4,6,1,1,2,1,3,3,1,1,2,2,3,2,3,3,3,2,NA
779,2014/8/28 12:10,27,1,46,WA,1,1,0,NA,6,1,2,2,2,2,3,1,1,1,2,2,3,2,2,1,1,NA
780,2014/8/28 12:12,31,1,45,NA,1,1,0,NA,5,1,2,2,1,2,2,1,1,2,2,3,3,1,1,1,1,NA
781,2014/8/28 12:15,43,2,45,NA,1,1,1,1,3,1,2,2,1,2,1,1,1,2,2,3,3,3,3,1,1,NA
782,2014/8/28 12:19,33,2,46,WI,1,1,1,4,5,2,2,1,3,2,2,3,2,2,2,3,3,3,3,1,1,NA
783,2014/8/28 12:19,34,2,45,NA,1,2,1,4,6,1,2,2,2,1,1,3,5,2,2,2,3,2,1,3,1,NA
784,2014/8/28 12:22,33,2,46,CA,2,1,0,NA,1,1,2,2,1,2,2,1,1,2,2,3,3,2,1,1,1,NA
785,2014/8/28 12:23,25,2,46,CA,1,1,0,NA,5,1,2,2,1,2,2,1,1,2,2,2,3,2,2,1,1,NA
786,2014/8/28 12:30,25,2,46,NE,1,2,1,4,6,1,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,NA
787,2014/8/28 12:40,32,2,45,NA,2,2,0,NA,1,1,2,1,3,2,2,3,3,2,2,1,3,2,1,2,1,NA
788,2014/8/28 12:42,25,2,46,CO,1,2,1,4,3,1,2,3,3,1,1,3,1,1,2,2,2,2,1,1,1,NA
789,2014/8/28 12:42,37,2,29,NA,1,1,0,NA,2,2,1,2,1,1,1,1,3,1,2,3,3,2,2,1,1,NA
790,2014/8/28 12:44,39,2,43,NA,1,1,1,1,6,1,2,3,3,3,3,3,3,2,2,2,2,2,1,3,1,NA
791,2014/8/28 12:53,29,2,45,NA,1,1,0,3,2,1,2,2,2,2,2,1,3,2,2,2,3,2,1,1,2,NA
792,2014/8/28 13:01,33,2,46,NY,1,1,1,4,6,1,2,3,3,1,1,1,1,1,1,2,2,2,2,1,1,NA
793,2014/8/28 13:04,37,1,46,TX,1,1,1,2,5,2,2,2,2,2,2,3,2,3,2,2,2,2,3,2,2,NA
794,2014/8/28 13:08,35,1,46,LA,1,1,1,4,2,1,1,3,1,2,2,3,4,3,1,1,2,2,3,2,2,I work for the state government. While things are slowly changing regarding covering mental health with state employees it's just not something that is acceptable in this kind of strict environment so I have to be careful about what I say and how I say it. I often take mental health days but have to call in with a physical illness because mental health problems are not acceptable excuses for using sick leave.
795,2014/8/28 13:11,22,1,46,WA,1,2,1,4,6,1,2,2,2,1,1,1,4,3,1,2,2,2,1,2,2,NA
796,2014/8/28 13:17,38,2,46,MI,1,1,0,1,3,1,2,3,3,2,2,1,3,1,2,2,3,2,1,2,2,NA
797,2014/8/28 13:26,32,1,46,CA,1,2,1,2,2,1,2,3,1,2,1,1,1,3,2,2,3,2,2,1,1,NA
798,2014/8/28 13:32,28,2,6,NA,1,1,0,NA,3,1,2,2,1,2,2,1,1,1,2,2,3,1,3,2,2,NA
799,2014/8/28 13:34,27,2,43,NA,1,2,0,NA,3,1,2,1,1,2,2,1,1,1,2,2,3,2,3,2,1,Thank you for your work what you do is important!
800,2014/8/28 13:35,35,1,46,CA,1,1,1,4,2,2,2,2,1,1,1,1,5,1,2,2,1,2,1,3,1,It might be safe to talk about it where I am now but I don't know for sure and I err on the side of being over cautious. Struggle with depression and anxiety which sometimes affects my productivity but I try to make up / cover up for it instead of being open about it.
801,2014/8/28 13:39,29,2,46,MD,1,1,0,1,2,1,1,3,3,3,2,3,5,3,1,3,3,2,1,1,1,NA
802,2014/8/28 13:39,23,2,46,CA,1,2,1,4,5,1,2,1,3,2,2,1,5,2,2,2,3,1,1,3,1,NA
803,2014/8/28 13:40,39,2,46,CT,1,1,0,NA,3,2,2,3,1,2,2,1,1,3,1,1,1,2,2,1,1,NA
804,2014/8/28 13:41,30,1,46,CA,1,1,0,NA,6,1,2,3,3,3,3,3,5,2,2,2,1,2,2,3,1,NA
805,2014/8/28 13:47,32,2,45,NA,1,1,0,NA,3,1,2,2,2,2,1,1,3,1,1,2,2,1,1,1,1,NA
806,2014/8/28 13:47,28,1,46,CA,1,1,1,4,3,1,2,1,3,2,2,1,2,3,1,2,2,2,2,2,2,NA
807,2014/8/28 13:48,40,1,46,WA,1,2,1,4,2,1,1,3,3,3,3,3,1,1,2,2,3,2,2,1,2,I'm comfortable talking about mental health with my current supervisor & my immediate at my current job but this is a first for me!
808,2014/8/28 13:54,36,1,46,CA,1,2,0,NA,5,1,2,2,1,2,1,1,1,2,2,1,2,2,1,3,1,NA
809,2014/8/28 13:57,27,2,46,IN,1,1,0,NA,3,2,2,2,2,2,1,1,5,2,2,3,3,1,1,3,1,NA
810,2014/8/28 14:00,41,2,46,TX,1,2,0,4,6,1,2,3,3,2,3,1,1,1,2,2,2,2,1,2,1,NA
811,2014/8/28 14:01,29,2,45,NA,1,1,0,1,5,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,NA
812,2014/8/28 14:02,29,2,45,NA,1,1,1,4,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,NA
813,2014/8/28 14:04,35,2,46,MO,1,1,1,2,1,1,1,1,1,2,2,3,4,3,2,2,2,2,3,2,2,NA
814,2014/8/28 14:12,28,2,46,NV,1,1,1,1,5,2,2,1,3,2,2,1,1,1,1,2,2,2,2,1,1,NA
815,2014/8/28 14:15,36,1,45,NA,2,1,0,4,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,1,NA
816,2014/8/28 14:31,39,1,46,WA,1,1,0,4,3,1,2,2,2,2,1,1,1,3,2,1,1,2,3,1,1,NA
817,2014/8/28 14:38,39,2,46,FL,1,2,1,4,4,1,2,3,3,3,3,3,4,1,2,2,3,2,2,1,1,NA
818,2014/8/28 14:41,44,2,46,NA,2,2,1,4,1,2,2,1,3,2,2,2,5,3,3,2,1,2,2,3,1,NA
819,2014/8/28 14:46,26,3,18,NA,2,1,1,4,5,2,2,1,2,3,3,3,5,2,2,2,2,1,1,3,1,NA
820,2014/8/28 14:51,35,2,14,NA,2,2,1,2,1,1,2,1,3,3,2,1,3,2,2,2,2,1,3,3,1,NA
821,2014/8/28 14:52,40,1,46,WA,1,2,1,4,2,1,1,3,2,3,1,1,1,3,1,2,1,2,2,1,1,NA
822,2014/8/28 14:53,35,2,14,NA,2,2,1,2,1,1,2,1,3,3,2,1,3,2,2,2,2,1,3,3,1,NA
823,2014/8/28 14:53,38,2,46,IL,1,1,0,1,6,2,2,1,3,2,2,2,4,3,3,1,1,2,2,1,1,NA
824,2014/8/28 14:57,34,2,46,FL,1,1,0,NA,6,2,2,2,2,1,1,1,1,2,2,2,3,2,1,3,1,NA
825,2014/8/28 15:01,43,2,46,MA,1,1,0,NA,6,1,2,3,1,3,3,1,1,2,2,2,3,2,1,1,1,NA
826,2014/8/28 15:25,48,1,46,CA,1,2,0,2,3,1,2,2,1,2,2,2,4,3,3,1,2,2,2,2,2,None of us who are already in marginal groups in tech--the non-young the non-male the non-white--will risk our careers to admit another source of stigma: poor health.
827,2014/8/28 15:32,20,2,46,WA,1,1,0,1,3,1,2,2,2,1,1,1,1,2,2,2,3,1,1,3,1,NA
828,2014/8/28 15:37,40,2,46,MI,2,1,0,4,1,2,2,2,2,2,2,1,3,3,1,2,1,2,2,1,1,NA
829,2014/8/28 15:40,29,1,45,NA,1,1,1,3,5,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,NA
830,2014/8/28 15:43,35,2,46,MI,1,2,1,4,1,1,1,1,3,2,2,3,1,2,2,2,3,2,2,3,1,NA
831,2014/8/28 15:48,29,2,46,WI,1,2,0,4,6,2,1,3,3,2,3,3,5,1,2,2,1,2,2,3,1,NA
832,2014/8/28 15:50,40,2,46,CA,1,1,0,1,2,1,2,3,2,2,1,1,1,1,2,2,2,2,1,1,1,NA
833,2014/8/28 15:50,29,2,42,NA,1,1,1,3,5,1,2,1,3,2,2,3,5,2,2,2,3,2,2,3,1,NA
834,2014/8/28 15:54,29,1,46,CA,1,2,1,3,2,1,2,3,2,1,2,1,1,2,2,3,3,2,1,1,1,NA
835,2014/8/28 15:56,34,2,46,TX,1,1,1,4,1,1,2,1,1,2,2,1,1,3,2,1,1,2,3,1,1,NA
836,2014/8/28 16:09,44,2,45,NA,1,2,1,4,4,1,1,2,1,2,2,1,2,1,2,2,3,2,1,2,2,NA
837,2014/8/28 16:17,24,1,46,NY,1,2,1,2,5,1,2,3,3,2,2,3,5,2,2,2,3,2,3,2,2,NA
838,2014/8/28 16:31,47,1,46,PA,1,1,0,NA,2,2,2,2,1,2,1,1,4,3,3,1,1,2,2,2,1,NA
839,2014/8/28 16:42,43,2,45,NA,1,2,0,NA,6,1,1,2,1,2,2,1,5,1,2,2,3,2,1,1,1,NA
840,2014/8/28 16:52,36,2,46,PA,1,1,0,3,6,1,2,3,3,3,3,3,2,2,2,2,3,2,2,2,1,NA
841,2014/8/28 16:52,43,2,46,GA,1,1,1,4,6,1,1,2,1,2,1,1,4,1,2,2,3,2,2,1,1,NA
842,2014/8/28 16:52,36,2,45,NA,2,1,0,4,5,2,2,1,1,2,2,1,2,2,2,3,3,2,1,1,2,NA
843,2014/8/28 16:54,31,1,46,NY,1,2,1,4,2,1,2,3,3,2,2,1,2,2,2,3,3,1,1,1,1,I have been incredibly public about my own struggle in my own conversations and in social media insofar as how I can use my depression to raise awareness or help others. Because of that my employer - or any future employer - kind of knows by default. It's not a secret. That said the downside of that openness is that I have no faith that I wouldn't be discriminated against at a future job simply because the information is public. Likewise I worry I'm seen as less-than by my employer in some circumstances. Regerdless I don't regret being public and raising awareness. My point is that even those of us who do publicly discuss the issue fear systemic retribution. 
844,2014/8/28 16:55,35,2,46,CA,1,1,0,4,6,1,2,2,2,3,1,1,1,1,2,2,1,2,2,1,1,NA
845,2014/8/28 16:55,33,2,46,TN,1,2,0,NA,3,1,1,3,1,2,2,3,2,2,2,2,2,2,2,1,1,NA
846,2014/8/28 16:56,37,2,24,NA,1,1,0,4,3,1,2,2,2,1,1,1,1,3,3,2,1,2,2,2,1,NA
847,2014/8/28 16:56,34,2,46,TN,1,1,1,4,2,1,2,2,1,3,1,3,1,1,2,2,1,2,2,1,1,At a previous employer I witness a bad thing happen to a coworker with mental health issues get swept under the rug... :(
848,2014/8/28 16:56,36,2,29,NA,2,1,1,4,1,1,2,1,1,2,2,1,5,2,2,3,1,2,2,3,1,NA
849,2014/8/28 16:57,40,2,46,TN,2,2,1,4,1,2,2,1,3,2,2,3,5,2,2,3,3,2,2,3,1,NA
850,2014/8/28 16:57,40,2,46,IL,1,1,0,3,6,1,2,3,3,3,3,3,1,2,2,2,2,2,1,1,1,While not personally affected I do have immediate family with mental health illness and my employer has been very supportive. Thanks for doing this survey.
851,2014/8/28 16:57,42,2,46,WI,1,1,1,4,1,2,2,1,3,2,2,1,3,1,2,1,1,2,1,1,1,NA
852,2014/8/28 16:58,23,2,46,KY,1,2,0,NA,3,2,2,3,3,2,1,3,1,1,2,1,2,2,2,1,1,NA
853,2014/8/28 16:58,21,2,45,NA,1,2,0,1,5,1,1,1,1,2,2,3,3,1,2,2,2,2,1,1,1,NA
854,2014/8/28 16:58,26,2,8,NA,1,1,0,4,5,2,2,1,1,2,2,1,4,3,1,2,2,2,1,1,1,NA
855,2014/8/28 17:01,31,2,46,NA,1,2,0,NA,5,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,NA
856,2014/8/28 17:01,25,2,46,CA,1,2,0,NA,6,1,2,3,3,3,3,3,5,2,2,2,3,1,3,3,1,NA
857,2014/8/28 17:01,51,2,46,MN,1,1,0,1,6,2,2,3,3,3,3,3,5,2,2,3,3,2,2,3,1,NA
858,2014/8/28 17:02,24,2,46,TN,1,1,0,NA,5,1,2,2,2,1,2,3,3,2,2,2,3,2,1,1,1,NA
859,2014/8/28 17:02,33,2,46,MN,1,1,0,NA,2,1,2,1,1,2,2,1,1,1,2,2,3,2,2,2,1,The company I work for was started by engineers and so anything other then the engineering department has always lacked a bit. Now that we've grown things are better but I feel that overall our total benefits package (including healthcare) isn't well communicated. This reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. That is I don't think the company is purposefully doing less for mental health. They just aren't doing enough across the board and that includes mental health.
860,2014/8/28 17:02,32,2,45,NA,1,2,1,3,5,1,1,1,1,2,2,2,1,3,1,2,1,2,2,2,1,NA
861,2014/8/28 17:02,32,2,45,NA,1,2,1,3,5,1,1,1,1,2,2,2,1,3,1,2,1,2,2,2,1,NA
862,2014/8/28 17:03,26,2,45,NA,2,1,1,3,1,2,2,1,2,1,1,1,2,2,2,3,3,1,1,3,1,NA
863,2014/8/28 17:07,23,2,46,IL,1,1,0,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,NA
864,2014/8/28 17:07,33,2,46,TN,1,2,1,2,5,2,2,1,3,2,2,1,4,3,2,2,3,2,1,2,1,NA
865,2014/8/28 17:07,46,2,46,IL,1,1,1,3,6,1,1,3,3,3,3,3,3,3,1,1,1,2,1,3,1,NA
866,2014/8/28 17:08,34,2,45,NA,1,1,0,NA,5,2,2,1,1,2,2,2,2,3,1,1,1,2,3,2,2,NA
867,2014/8/28 17:09,35,2,46,DC,1,2,1,4,5,1,2,3,3,2,2,1,3,1,1,2,2,2,2,1,1,NA
868,2014/8/28 17:10,39,2,46,KS,1,1,0,NA,1,2,2,1,3,2,2,1,4,1,1,2,3,1,1,2,1,Thank you for all you are doing to study this topic and raise awareness in our communities. 
869,2014/8/28 17:10,32,2,18,NA,2,1,0,4,1,2,2,1,3,2,2,3,3,2,2,2,2,1,1,2,1,NA
870,2014/8/28 17:10,43,2,27,NA,2,1,0,NA,6,2,2,2,1,2,1,1,1,2,2,2,3,2,1,1,1,NA
871,2014/8/28 17:11,56,2,46,CA,1,1,1,3,6,2,2,3,3,1,3,3,3,2,2,3,3,3,3,3,1,NA
872,2014/8/28 17:12,32,1,45,NA,1,2,1,4,2,1,2,2,1,2,2,1,2,1,2,2,2,2,3,1,2,NA
873,2014/8/28 17:14,41,2,45,NA,1,1,0,NA,3,1,1,3,3,3,3,3,1,1,1,2,2,2,3,2,2,NA
874,2014/8/28 17:16,39,2,46,TN,1,1,0,NA,6,2,2,2,2,1,1,1,1,2,2,2,3,2,2,1,1,NA
875,2014/8/28 17:19,37,2,46,OK,1,2,0,NA,4,1,1,3,3,2,2,3,5,1,2,1,1,2,2,2,1,NA
876,2014/8/28 17:19,30,2,46,CA,2,2,1,4,5,2,2,2,2,2,1,1,4,3,2,1,1,2,1,1,1,The main reason for the openness answers are because of an experience with my last employer. I felt I could trust my direct supervisor so I divulged information. It ended up spreading to more supervisors and eventually my coworkers. Supers highly suggested treatment but rushed things that shouldn't have been rushed and I ended up being incorrectly treated in a psych ward and mentally scarred from the issue. I lost most of my desire to program due to the experience not to mention thousands of dollars I lost - lost work time vacation time they used for treatment time doctors expenses etc. I have major depressive disorder high anxiety and mild agoraphobia. After seeing what treatment has to offer I will likely not seek it again and continue as is. (Long story short.)
877,2014/8/28 17:19,31,2,46,TN,1,1,0,NA,3,1,2,3,1,3,2,3,3,1,2,2,2,2,1,2,1,NA
878,2014/8/28 17:20,29,2,46,TX,1,1,0,NA,6,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,NA
879,2014/8/28 17:20,23,1,45,NA,1,2,0,1,6,1,1,1,1,2,3,1,3,3,1,1,1,2,1,1,1,NA
880,2014/8/28 17:21,31,2,46,CO,1,1,1,1,3,1,2,3,3,2,1,3,5,1,2,1,1,2,2,1,1,NA
881,2014/8/28 17:21,29,2,46,TN,1,2,1,4,3,1,2,2,2,1,1,1,1,1,2,2,2,2,2,3,1,NA
882,2014/8/28 17:22,30,2,46,GA,1,1,0,1,3,2,2,3,3,1,1,3,5,2,2,2,3,1,1,3,1,NA
883,2014/8/28 17:22,37,2,46,TN,1,1,0,1,4,2,2,3,1,3,1,1,1,1,2,2,3,2,2,3,2,(yes but the situation was unusual and involved a change in leadership at a very high level in the organization as well as an extended leave of absence)
884,2014/8/28 17:23,36,2,46,VA,2,1,0,1,1,1,2,3,1,2,1,1,2,2,2,2,3,3,3,3,1,NA
885,2014/8/28 17:27,35,2,46,TN,1,2,1,4,3,2,2,3,3,2,1,1,1,1,1,2,1,2,1,2,1,NA
886,2014/8/28 17:27,41,2,46,DC,1,2,0,1,4,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,NA
887,2014/8/28 17:28,31,2,45,NA,1,1,1,3,5,1,2,2,2,2,2,1,1,2,2,2,3,2,2,1,1,NA
888,2014/8/28 17:28,38,2,45,NA,1,2,0,NA,4,1,1,3,3,3,3,1,3,2,2,2,3,2,1,2,1,NA
889,2014/8/28 17:31,26,2,21,NA,2,1,0,NA,2,1,2,1,1,2,2,3,5,2,2,2,3,2,2,3,1,NA
890,2014/8/28 17:33,39,2,46,TN,1,2,0,4,6,1,2,3,1,3,3,1,1,1,1,2,3,1,1,1,2,I would add that while there were negative consequences for coworkers with mental health they were given a HUGE amount of leeway.  I think the team at large tried their best to be kind but that's how the person suffered.  The company actually gave this person a lot of help.  Which was cool.  But the team still discriminated.
891,2014/8/28 17:33,42,2,46,VA,2,2,0,4,5,2,1,3,2,1,3,1,1,1,1,2,1,2,1,1,1,NA
892,2014/8/28 17:34,32,2,46,TN,2,2,1,3,1,2,2,1,3,2,2,1,4,3,2,2,1,2,1,1,1,NA
893,2014/8/28 17:35,29,2,46,TN,1,2,0,NA,2,1,2,2,2,1,1,1,1,2,2,2,3,2,2,1,1,NA
894,2014/8/28 17:36,30,2,46,TN,1,2,0,1,2,1,2,3,1,1,3,1,4,3,3,2,1,1,1,2,1,NA
895,2014/8/28 17:39,40,2,46,TN,1,2,1,2,4,2,2,2,2,2,1,1,1,1,1,2,2,2,3,1,1,Bipolar spectrum is tricky.
896,2014/8/28 17:45,51,2,46,TN,1,1,0,NA,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,NA
897,2014/8/28 17:46,33,2,46,IN,1,1,0,1,6,1,2,3,3,3,3,3,3,2,2,2,3,2,2,3,1,NA
898,2014/8/28 17:47,34,2,18,NA,2,1,1,4,1,2,2,1,2,2,2,3,2,1,1,2,2,2,2,1,1,To be self employed helps but also brings you in touch with lots of new people that you might have to explain yourself to.
899,2014/8/28 17:47,50,2,46,VA,2,1,0,1,1,2,2,1,3,2,2,3,3,2,2,2,3,2,1,3,1,A lot of these answers aren't really applicable since I'm self employed as a sole proprietor.
900,2014/8/28 17:50,24,2,46,TX,1,1,0,4,3,2,2,2,1,2,1,1,3,2,2,2,3,2,1,2,1,NA
901,2014/8/28 17:56,25,2,46,TX,1,2,1,3,3,1,1,1,1,2,2,1,1,3,1,1,1,2,1,2,1,NA
902,2014/8/28 17:57,43,2,45,NA,1,2,1,3,3,1,2,1,1,2,2,1,4,3,3,2,1,2,2,2,2,NA
903,2014/8/28 17:57,25,1,46,CA,2,1,1,2,1,1,2,3,3,3,3,3,5,1,1,2,2,2,2,3,2,NA
904,2014/8/28 17:59,24,2,45,NA,2,1,0,NA,1,2,2,1,3,2,2,3,5,2,2,1,1,2,1,3,1,NA
905,2014/8/28 17:59,51,2,46,CO,2,1,0,1,1,1,2,1,3,2,2,3,2,2,2,2,2,1,1,1,1,NA
906,2014/8/28 17:59,49,2,46,OR,1,2,1,4,6,1,2,3,3,2,3,3,2,3,1,1,1,2,1,2,2,NA
907,2014/8/28 18:01,30,2,46,OK,1,1,0,NA,6,2,2,3,1,3,3,1,1,3,1,1,1,2,2,1,1,NA
908,2014/8/28 18:02,25,1,46,OH,1,2,1,4,6,1,2,3,3,3,2,1,1,3,3,1,1,2,2,2,1,While I have not seen any direct retaliation against people with known mental illness many people do freely use insults commonly associated with mental illness (r****d for example) and criticize people behind their back for taking extra leave for doctor appointments (Oh I bet they are just hung over or other comments about how lazy they are.)
909,2014/8/28 18:07,36,2,46,TN,1,1,1,3,4,2,2,3,3,1,1,1,1,1,2,1,1,2,1,1,1,NA
910,2014/8/28 18:17,48,2,46,VA,1,1,1,1,6,1,2,3,3,3,3,3,1,1,1,3,3,2,1,3,2,NA
911,2014/8/28 18:18,48,2,1,NA,1,1,1,4,5,1,2,1,1,2,2,1,3,3,2,2,1,2,1,2,2,NA
912,2014/8/28 18:21,53,2,46,OR,1,1,1,3,5,2,2,3,3,2,3,1,1,1,1,2,1,2,2,1,1,NA
913,2014/8/28 18:21,24,1,45,NA,1,2,1,2,5,2,2,1,1,2,2,1,5,2,2,3,3,2,2,1,1,NA
914,2014/8/28 18:26,33,2,46,OR,1,2,1,4,3,1,2,2,3,2,3,1,3,2,2,3,3,2,2,1,1,NA
915,2014/8/28 18:50,25,1,8,NA,1,2,1,4,5,1,2,3,3,2,2,3,3,2,2,2,3,2,2,1,1,NA
916,2014/8/28 19:03,30,2,45,NA,1,1,1,4,3,1,2,1,1,2,2,1,2,3,1,2,1,2,1,2,1,NA
917,2014/8/28 19:04,30,2,46,PA,2,1,0,1,1,2,2,1,3,2,2,3,3,1,1,2,2,1,1,1,1,NA
918,2014/8/28 19:15,34,2,45,NA,2,1,1,4,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,3,1,NA
